user_id,item_id,behavior_type,user_geohash,item_category,time
136374136,107035805,1,,10740,2014-12-17 12
114287271,70405203,1,,7995,2014-12-12 11
97464808,75413389,1,,11279,2014-11-19 16
110954163,263918230,1,,10894,2014-11-19 00
137115052,325537798,1,94i56uf,10037,2014-12-07 09
110883373,214185491,1,,14079,2014-12-13 08
1112140,98429958,1,94ikfib,3628,2014-11-19 23
78888823,381384986,1,,1488,2014-12-12 23
93383888,312550992,1,95kgo56,9516,2014-12-08 08
136374136,107035805,1,,10740,2014-12-17 12
114287271,22188685,1,,7995,2014-12-12 17
97464808,87508040,1,,11279,2014-11-20 07
110954163,141311684,1,,5894,2014-12-18 03
137115052,130864289,1,94i5742,11140,2014-12-17 15
110883373,340863821,1,,6054,2014-12-09 23
1112140,277462488,1,94ikfid,3628,2014-11-19 23
78888823,333836556,1,,5503,2014-12-08 00
93383888,274436717,1,,8254,2014-12-02 23
136374136,98822796,1,950p4hk,13338,2014-12-15 19
114287271,202997649,1,95eu2lh,1863,2014-12-08 10
97464808,173812386,1,95rmrcg,7549,2014-11-23 14
110954163,120984638,1,,5894,2014-12-17 01
137115052,111913772,1,94i56ue,9807,2014-12-14 22
110883373,385543708,1,,6054,2014-11-23 22
1112140,24030067,1,94ikfia,3064,2014-12-12 09
78888823,262625420,1,,13287,2014-11-23 08
93383888,124689695,1,,3381,2014-12-02 09
136374136,91219028,1,,10392,2014-11-18 09
114287271,188788816,1,,9363,2014-11-28 09
97464808,386550870,1,,11279,2014-11-20 07
110954163,170937834,1,95q5ood,7957,2014-12-08 22
137115052,258106887,1,94i5743,6209,2014-12-11 22
110883373,50013778,1,,1863,2014-12-01 18
1112140,129128556,1,94ikfl9,3064,2014-12-14 10
78888823,388060801,1,,13287,2014-11-21 00
93383888,229055681,1,95kgo52,4245,2014-11-23 16
136374136,148098506,1,,3424,2014-12-08 22
114287271,31805002,1,,13230,2014-11-26 09
97464808,120248863,1,,11279,2014-11-20 08
110954163,92873284,1,,10894,2014-12-03 00
137115052,321542250,1,,733,2014-12-05 15
110883373,64168193,1,,13727,2014-12-04 13
1112140,86365402,1,94ikfil,3064,2014-12-13 19
78888823,164872484,1,,1488,2014-11-22 21
93383888,15736672,1,,9155,2014-12-08 19
136374136,148098506,1,,3424,2014-12-08 22
114287271,168319444,1,95eu2et,10894,2014-12-08 11
97464808,391452932,1,,11279,2014-11-20 08
110954163,375671199,1,,5749,2014-12-10 00
137115052,301506148,1,94i5790,12150,2014-11-21 10
110883373,198274706,1,,7205,2014-12-11 16
1112140,121894359,1,94ikfl5,3064,2014-12-13 22
78888823,139220966,1,,9835,2014-11-27 13
93383888,156078503,1,,2993,2014-12-12 01
136374136,375329951,1,,5894,2014-12-05 19
114287271,77974119,1,,10894,2014-12-08 22
97464808,118686500,1,,11279,2014-11-21 09
110954163,31124326,1,,5399,2014-11-18 01
137115052,301506148,1,94i56tj,12150,2014-11-21 10
110883373,198274706,1,,7205,2014-12-11 16
1112140,294820642,1,94ikfkb,3064,2014-12-13 23
78888823,359914771,1,,5653,2014-11-22 14
93383888,286419987,1,,4245,2014-11-24 20
136374136,265452767,1,,5894,2014-12-05 14
114287271,210347582,1,95eu2ll,10894,2014-12-08 21
97464808,294430535,1,,8291,2014-11-20 10
110954163,87359439,1,,5749,2014-12-13 03
137115052,371378159,1,,9807,2014-12-11 16
110883373,198274706,1,,7205,2014-12-11 16
1112140,86365402,1,94ikfhn,3064,2014-12-13 19
78888823,348321333,1,,12884,2014-12-01 08
93383888,139078669,1,95kgo56,9569,2014-12-18 08
136374136,159778188,1,,5894,2014-12-05 15
114287271,168319444,1,95eu3p4,10894,2014-12-08 11
97464808,296892768,1,,552,2014-11-19 09
110954163,39931142,1,,5894,2014-12-12 01
137115052,242288391,1,,6209,2014-12-11 16
110883373,283180449,1,,13590,2014-12-12 01
1112140,386664859,1,94ikfkv,3064,2014-12-14 10
78888823,230515885,1,,5232,2014-11-18 08
93383888,182491486,1,,9569,2014-11-20 22
136374136,167775067,1,,10310,2014-11-26 10
114287271,368356918,4,,6513,2014-12-08 22
97464808,243646550,1,,6513,2014-11-21 23
110954163,363576500,1,,10894,2014-11-18 23
137115052,24210843,2,,9807,2014-12-11 16
110883373,172730189,1,,7911,2014-12-18 09
1112140,10779070,1,94ikfjk,8721,2014-11-21 22
78888823,270018733,1,,1741,2014-11-21 20
93383888,164313824,1,95kgorg,4245,2014-12-10 19
136374136,57797289,1,,10310,2014-11-26 10
114287271,221897628,1,,6512,2014-11-30 15
97464808,310809440,1,,11279,2014-11-20 08
110954163,158676318,1,,10894,2014-11-29 17
137115052,164248796,1,,13230,2014-11-25 19
110883373,87248940,1,,13727,2014-12-04 13
1112140,66165960,1,,3064,2014-12-13 00
78888823,309338269,1,,5653,2014-11-30 23
93383888,61746933,1,,4245,2014-11-23 12
136374136,234268323,1,,1863,2014-12-08 16
114287271,43111205,1,,7312,2014-11-19 08
97464808,313855159,1,,11279,2014-11-20 08
110954163,351507475,1,,10894,2014-11-20 23
137115052,304065350,1,94i5745,989,2014-11-21 10
110883373,248305349,3,,13926,2014-11-30 14
1112140,239733623,1,94ikfjm,3064,2014-12-12 23
78888823,309338269,4,,5653,2014-11-30 23
93383888,143807317,1,95kgo5d,1843,2014-12-08 08
136374136,175542159,1,,5399,2014-12-09 09
114287271,76474141,1,,5271,2014-11-29 17
97464808,86308222,1,,11279,2014-11-20 08
110954163,203275439,1,,5894,2014-12-12 00
137115052,62461849,1,94i574v,13230,2014-12-13 21
110883373,384412279,1,,13590,2014-12-11 01
1112140,130342090,1,94ikfil,1863,2014-11-25 13
78888823,150115365,1,,733,2014-12-09 19
93383888,160934457,1,95kgorm,4245,2014-12-10 19
136374136,207311419,1,,10310,2014-11-26 10
114287271,232019788,1,,436,2014-11-20 13
97464808,86308222,1,,11279,2014-11-20 08
110954163,99421119,1,,12874,2014-12-17 03
137115052,37600341,4,94i574q,10661,2014-11-27 23
110883373,224675072,1,,437,2014-11-23 23
1112140,342653227,1,94ikfhv,3064,2014-12-14 10
78888823,309338269,1,,5653,2014-12-10 22
93383888,19154436,3,95kgori,12758,2014-11-19 08
136374136,231462242,1,,10310,2014-11-26 10
114287271,232019788,1,,436,2014-11-20 13
97464808,207859888,1,,6513,2014-11-26 16
110954163,346567070,1,,5749,2014-12-09 08
137115052,37600341,1,94i56ta,10661,2014-11-27 23
110883373,392449312,1,,13590,2014-11-30 02
1112140,136407434,1,94ikfl9,10961,2014-11-18 17
78888823,309338269,1,,5653,2014-12-05 12
93383888,124689695,1,,3381,2014-12-01 09
136374136,360313738,1,,5399,2014-12-12 10
114287271,42658924,1,95eu2om,5271,2014-12-13 18
97464808,198935706,1,,14079,2014-12-17 23
110954163,142998642,1,,1396,2014-12-18 06
137115052,107729166,1,94i56uc,1838,2014-12-12 22
110883373,275184928,1,,895,2014-12-10 13
1112140,239693532,1,94ikfil,6487,2014-12-18 12
78888823,172339291,1,,5232,2014-12-05 15
93383888,354019102,1,,7582,2014-12-03 09
136374136,23862647,1,950p4hc,5037,2014-12-15 19
114287271,351032820,1,,436,2014-11-20 13
97464808,66537980,1,,14079,2014-12-05 09
110954163,292015650,1,,1396,2014-12-15 21
137115052,193145022,3,94i56ui,12398,2014-12-14 22
110883373,190741259,1,,13590,2014-12-12 09
1112140,174554954,1,94ikfkv,6724,2014-12-17 13
78888823,231628777,1,,12884,2014-12-01 09
93383888,205317697,1,,1843,2014-11-19 07
136374136,258277685,1,,10310,2014-11-26 10
114287271,351032820,1,,436,2014-11-20 13
97464808,198005276,1,,6513,2014-11-21 21
110954163,193037830,1,,5749,2014-12-11 00
137115052,229848389,1,94i56to,4537,2014-11-27 23
110883373,251752199,1,,1863,2014-11-29 13
1112140,181863976,1,94ikfjl,5232,2014-11-20 13
78888823,309338269,1,,5653,2014-11-30 23
93383888,156078503,1,,2993,2014-12-12 01
136374136,246536132,1,950p4kl,5037,2014-12-15 19
114287271,121186792,1,,436,2014-11-19 18
97464808,88852844,1,,6513,2014-12-05 09
110954163,300179206,1,,1396,2014-12-10 01
137115052,234562608,1,94i56uo,11991,2014-12-17 22
110883373,50013778,1,,1863,2014-12-01 18
1112140,181863976,1,94ikfk5,5232,2014-11-19 12
78888823,216175111,1,,4579,2014-12-08 12
93383888,307785593,1,95kgorw,1843,2014-12-18 08
136374136,213075120,1,95qoemh,7344,2014-11-24 11
114287271,19940025,1,95eu2of,7021,2014-12-13 18
97464808,106837721,1,,6513,2014-11-27 09
110954163,299539672,1,,9552,2014-11-19 06
137115052,75245459,3,94i5792,856,2014-12-11 08
110883373,258883829,3,,7911,2014-11-29 13
1112140,174554954,1,94ikfku,6724,2014-12-15 23
78888823,49827222,1,,4370,2014-12-10 16
93383888,73227795,1,,1843,2014-12-12 00
136374136,129897540,1,950p4km,5037,2014-12-15 19
114287271,19940025,1,95eu2lg,7021,2014-12-13 18
97464808,321470472,3,,814,2014-11-27 20
110954163,10703250,1,,6000,2014-12-07 18
137115052,342538773,1,94i5745,1838,2014-11-27 23
110883373,297988873,1,,1863,2014-11-24 12
1112140,268578636,1,94ikfk4,1863,2014-11-25 13
78888823,173202229,1,,12884,2014-12-01 08
93383888,194511941,1,,12919,2014-11-22 22
136374136,105323916,1,,7344,2014-12-08 22
114287271,135337751,1,,436,2014-11-20 13
97464808,270262570,2,,7929,2014-12-12 15
110954163,281338733,1,,3381,2014-12-15 21
137115052,75245459,3,94i5rm6,856,2014-12-07 09
110883373,111738620,1,,7911,2014-12-18 10
1112140,268578636,1,94ikfk5,1863,2014-11-25 13
78888823,295082512,1,,5894,2014-12-07 17
93383888,93403019,1,,11406,2014-12-09 00
136374136,105323916,1,,7344,2014-12-09 16
119625026,134513037,1,,5894,2014-12-05 20
97464808,188394736,1,,5915,2014-11-30 19
110954163,383281137,1,,6000,2014-12-07 00
137115052,77896713,1,,5894,2014-11-25 19
110883373,26173278,1,,13727,2014-12-06 15
1112140,319163845,4,94ikfwf,5623,2014-11-21 22
78888823,218167183,1,,3687,2014-11-22 07
93383888,187475544,1,,5480,2014-12-06 02
136374136,255697092,1,,10533,2014-11-24 15
119625026,113980783,1,,6513,2014-11-29 17
97464808,111470208,1,,5513,2014-12-17 22
110954163,125967777,1,,5399,2014-12-13 05
137115052,194291859,1,94i5792,1838,2014-11-27 23
110883373,257577614,1,,3884,2014-12-13 10
1112140,3060986,1,94ikfk5,11279,2014-12-08 18
78888823,267944382,1,,3544,2014-12-17 00
93383888,62362954,1,95kgo74,887,2014-11-23 16
136374136,212680865,1,,10533,2014-12-10 11
119625026,113980783,1,,6513,2014-11-29 17
97464808,270262570,1,,7929,2014-12-12 15
110954163,204208761,1,,5894,2014-12-11 17
137115052,347161148,1,94i574r,5894,2014-11-21 11
110883373,399490483,1,,1863,2014-12-10 13
115809291,299067840,1,,13230,2014-11-26 20
78888823,280523829,1,,2511,2014-12-12 00
93383888,202880679,1,,12158,2014-11-22 22
136374136,361202034,1,,5894,2014-12-05 19
119625026,211579607,1,,13230,2014-12-04 22
97464808,153787192,1,,12294,2014-12-12 09
110954163,90667699,1,,12388,2014-12-07 08
137115052,23039806,4,,1838,2014-12-07 22
110883373,232952081,1,99nfpdd,5232,2014-11-30 16
115809291,167883525,1,,8007,2014-12-04 12
78888823,313088036,1,,3544,2014-12-01 08
93383888,283668611,1,95kgor2,11406,2014-12-08 21
136374136,388007393,1,,10533,2014-12-09 16
119625026,232544043,1,,1488,2014-11-18 08
97464808,98713130,1,,12294,2014-12-16 11
110954163,26233140,1,,5399,2014-12-08 07
137115052,211515110,1,94i574q,5894,2014-11-25 23
110883373,400925191,1,,8311,2014-12-05 14
115809291,403800097,1,,8007,2014-12-04 12
78888823,62444833,2,943ob4i,10740,2014-12-09 21
93383888,324001470,1,95kgo5b,11406,2014-12-18 22
136374136,403601160,1,,889,2014-11-21 08
119625026,315656173,1,,3660,2014-12-02 14
97464808,174178790,1,,3942,2014-12-09 08
110954163,355044451,1,,5399,2014-11-18 01
137115052,169648643,1,94i5740,5894,2014-11-21 11
110883373,53166426,1,,7911,2014-12-18 09
115809291,153649474,1,,3670,2014-11-24 15
78888823,313088036,1,,3544,2014-12-01 08
93383888,224217735,1,,5141,2014-11-23 01
136374136,82669367,1,,5503,2014-12-16 11
119625026,302631804,1,,3687,2014-11-29 15
97464808,379668750,1,,5395,2014-12-10 23
110954163,395630216,1,,437,2014-12-02 20
137115052,169648643,1,94i579q,5894,2014-11-21 11
110883373,219703902,1,,3884,2014-12-13 10
115809291,301882186,1,,13230,2014-11-26 20
78888823,299334677,1,,11520,2014-11-26 15
93383888,137399860,1,,11406,2014-11-20 22
136374136,235981447,1,,7121,2014-11-30 11
119625026,350226996,1,,3687,2014-11-29 15
97464808,281135534,1,,6091,2014-11-21 23
110954163,303921264,1,,5399,2014-11-22 19
137115052,313962050,1,,508,2014-12-05 16
110883373,351703786,1,,6344,2014-12-04 09
115809291,197511602,1,,9261,2014-11-21 09
78888823,280523829,1,,2511,2014-12-12 00
93383888,137399860,1,,11406,2014-12-04 01
136374136,235981447,4,,7121,2014-11-30 10
119625026,291085423,1,,5395,2014-12-14 07
97464808,255108674,1,,5749,2014-11-21 08
110954163,157606430,1,95q6p5b,12388,2014-12-07 08
137115052,23945619,1,94i56ue,5894,2014-11-30 13
110883373,20265637,1,,2883,2014-11-23 16
115809291,349084864,1,,9261,2014-11-20 23
78888823,319478091,1,943o3ug,5193,2014-12-16 07
93383888,137399860,1,,11406,2014-11-24 20
136374136,586905,1,,5653,2014-12-18 21
119625026,89454844,1,,5395,2014-12-15 17
97464808,255108674,1,,5749,2014-11-21 08
110954163,161017752,1,,10079,2014-12-03 21
137115052,23945619,1,,5894,2014-11-25 19
110883373,133345437,1,,13590,2014-11-30 02
115809291,202558576,1,,13455,2014-12-03 14
78888823,208618919,1,95r4mo4,5206,2014-12-18 11
93383888,246695282,1,,11406,2014-12-09 00
136374136,111109688,1,,242,2014-11-28 11
119625026,381771673,1,95039mh,11824,2014-12-07 15
97464808,374890725,3,,3942,2014-12-09 08
110954163,161017752,1,,10079,2014-12-03 21
137115052,371041467,1,94i56tk,114,2014-12-13 21
110883373,329797477,1,,13590,2014-11-30 02
115809291,46960489,1,,9261,2014-11-20 23
78888823,222201065,1,,4701,2014-12-13 22
93383888,134518734,1,,11406,2014-12-02 23
136374136,91712125,1,,8877,2014-12-08 22
119625026,156318180,1,,3660,2014-12-02 14
97464808,255108674,1,,5749,2014-11-21 08
110954163,110365710,1,,5894,2014-12-10 06
137115052,23945619,1,,5894,2014-11-25 19
110883373,17011125,1,,7911,2014-12-18 10
115809291,377142455,1,,9261,2014-11-21 07
78888823,197553066,1,943o2gp,6344,2014-12-12 07
93383888,74056878,1,95kgorg,4588,2014-11-23 16
136374136,194887815,1,,2513,2014-11-25 16
119625026,389775302,1,,3687,2014-11-29 15
97464808,93336990,2,,3942,2014-12-09 08
110954163,297382921,1,,2825,2014-12-07 08
137115052,191604014,1,94i574q,4676,2014-12-14 22
110883373,193943938,1,,3833,2014-12-10 19
115809291,121207610,1,,9261,2014-11-20 23
78888823,218167183,2,,3687,2014-11-22 07
93383888,183675608,1,,9618,2014-11-24 20
136374136,222635866,1,,2513,2014-11-25 16
119625026,341621049,1,,5395,2014-12-05 08
97464808,354525367,2,,3942,2014-12-09 08
110954163,125798212,1,,5894,2014-12-12 00
137115052,64498795,1,,492,2014-11-27 17
110883373,303137363,1,,7911,2014-12-18 10
115809291,203245470,3,,1421,2014-11-29 22
78888823,204615539,1,,11279,2014-12-10 20
93383888,315823050,1,,3673,2014-12-03 10
136374136,188583795,1,,5399,2014-12-10 11
119625026,291085423,1,95035ql,5395,2014-12-12 11
97464808,12812452,1,,1121,2014-12-17 11
110954163,285087643,1,,2825,2014-11-18 17
137115052,292418336,1,94i5747,13230,2014-11-19 21
110883373,303137363,1,,7911,2014-12-18 10
115809291,198109062,1,,13455,2014-11-24 21
78888823,173202229,1,,12884,2014-12-01 09
93383888,354894580,1,,5988,2014-12-09 18
136374136,291851320,1,,5027,2014-12-10 11
119625026,254258435,1,95039ov,5894,2014-12-08 19
97464808,277447117,1,,2825,2014-12-16 23
110954163,240289003,1,,2825,2014-12-12 06
137115052,292418336,1,94i574v,13230,2014-11-19 21
110883373,78838481,1,,1863,2014-11-20 11
115809291,208603861,1,,1421,2014-11-29 22
78888823,66144397,1,,11279,2014-12-02 01
93383888,354894580,1,,5988,2014-12-09 18
136374136,6039723,1,,2513,2014-11-25 16
119625026,381771673,1,95039o7,11824,2014-12-08 19
97464808,37097515,1,,2825,2014-12-16 10
110954163,123600700,1,,12569,2014-11-30 11
137115052,228721205,1,94i5791,13230,2014-11-21 13
110883373,177715698,1,,1863,2014-11-26 16
115809291,138708805,1,,1421,2014-11-18 16
78888823,204615539,1,,11279,2014-12-01 09
93383888,158665046,1,,10015,2014-12-12 01
136374136,6039723,1,,2513,2014-11-26 13
119625026,89454844,1,,5395,2014-12-16 13
97464808,40028391,1,,1121,2014-12-01 13
110954163,344411587,1,,2825,2014-12-02 22
137115052,193844256,1,94i5794,4898,2014-11-24 16
110883373,297988873,1,,1863,2014-11-24 12
115809291,203245470,1,,1421,2014-11-29 22
78888823,186027795,1,,10392,2014-11-20 23
93383888,286303698,1,95kgorn,1968,2014-12-14 17
136374136,128812554,1,,5027,2014-12-09 09
119625026,381771673,1,,11824,2014-12-05 20
97464808,44555998,1,,2825,2014-12-07 23
110954163,123600700,1,,12569,2014-12-03 00
137115052,63639805,1,94i575r,8619,2014-12-14 22
110883373,352194158,3,,13590,2014-12-12 09
118056074,336797372,1,94vrkrn,1650,2014-12-07 09
78888823,247103325,2,943o3uw,4370,2014-12-15 23
93383888,286303698,1,95kgorj,1968,2014-12-14 17
136374136,12061039,1,,1121,2014-12-17 12
119625026,86642949,1,,13007,2014-12-02 15
97464808,12812452,3,,1121,2014-12-14 22
110954163,145288195,1,,2825,2014-12-16 23
137115052,118267106,1,,767,2014-11-28 00
110883373,352194158,1,,13590,2014-12-12 09
118056074,66837298,1,,3673,2014-12-05 10
78888823,349807211,1,,1863,2014-12-10 20
93383888,366202045,1,,10015,2014-11-19 08
136374136,146973649,3,,1121,2014-12-17 13
119625026,252524256,1,,6344,2014-11-18 18
97464808,65570056,1,,1121,2014-11-19 23
110954163,266897974,1,,2825,2014-11-26 02
137115052,63639805,1,,8619,2014-12-15 08
110883373,109323281,1,,6344,2014-12-04 09
118056074,109571160,1,94vrk52,3472,2014-12-11 21
78888823,122684055,1,,11279,2014-11-26 23
93383888,176328398,1,,10015,2014-11-19 08
136374136,146973649,1,,1121,2014-12-18 20
119625026,352880551,1,,11552,2014-11-18 08
97464808,93333646,1,,2825,2014-11-21 23
110954163,302328622,1,,4370,2014-12-02 00
137115052,55840213,1,94i5759,3064,2014-11-27 23
110883373,65034016,1,,7911,2014-12-18 09
118056074,21962455,1,94vrk5t,9720,2014-12-12 20
78888823,14309628,1,,11279,2014-12-01 08
93383888,387109063,3,95kgorm,10015,2014-12-04 20
13683475,237427607,1,,10121,2014-12-16 07
119625026,366180043,1,95039je,11537,2014-12-17 17
97464808,109599428,1,,1121,2014-12-17 11
110954163,322369796,1,,5894,2014-11-30 11
137115052,339248801,1,94i56um,4898,2014-11-25 22
110883373,62158059,3,,6211,2014-12-07 11
118056074,396686062,1,,3673,2014-12-04 20
78888823,355557557,1,,10392,2014-11-28 20
93383888,16099,1,95kgo69,8744,2014-11-23 16
13683475,187826595,1,,10215,2014-11-30 15
119625026,122682057,1,95039lc,8666,2014-12-07 21
97464808,103875373,1,,1121,2014-12-17 11
110954163,94481020,1,,4370,2014-12-09 23
137115052,137832211,1,94i5747,4898,2014-11-25 22
110883373,20265637,1,,2883,2014-11-26 16
118056074,7017363,1,94vrh2j,2993,2014-12-12 10
78888823,9083992,1,,11279,2014-12-01 09
93383888,44570152,1,95kgo5k,5273,2014-12-10 19
13683475,82422152,1,,1488,2014-11-19 22
119625026,112369486,1,95039mc,11537,2014-12-16 21
97464808,103875373,1,,1121,2014-12-17 11
110954163,390938712,1,,2825,2014-12-01 22
137115052,273091845,1,,12982,2014-12-14 02
110883373,67896978,1,,8956,2014-12-09 21
118056074,376490045,1,94vrh2e,9720,2014-12-08 09
78888823,9083992,3,,11279,2014-12-01 09
93383888,349360883,1,,24,2014-12-09 00
13683475,187826595,1,,10215,2014-11-30 14
119625026,87367455,1,95039lq,8666,2014-12-07 21
97464808,172077837,1,95rmwr7,2825,2014-12-03 10
110954163,356850315,1,,6513,2014-12-02 22
137115052,124494209,1,94i56te,3502,2014-11-26 22
110883373,280918923,1,,13590,2014-12-12 00
118056074,315124736,1,94vrkr2,2866,2014-12-12 21
78888823,130354273,1,,2953,2014-12-11 13
93383888,225769056,1,,5273,2014-12-04 00
13683475,79276418,1,,2057,2014-12-17 19
119625026,113611627,1,,11241,2014-12-10 09
97464808,93333646,1,,2825,2014-11-21 08
110954163,201946966,1,,5894,2014-12-12 00
137115052,65190243,1,,9720,2014-12-15 08
110883373,280918923,1,,13590,2014-12-12 00
118056074,155941907,1,94vrh1f,11552,2014-12-12 10
78888823,27130804,3,,12884,2014-12-01 08
93383888,182941679,1,,10015,2014-12-12 01
13683475,187826595,3,,10215,2014-11-30 14
119625026,122682057,1,95039l4,8666,2014-12-07 21
97464808,96266379,1,,2825,2014-11-22 08
110954163,243697583,1,,2825,2014-11-18 17
137115052,65190243,1,,9720,2014-12-15 16
110883373,217061540,1,,2883,2014-11-23 16
118056074,315124736,3,94vrk5p,2866,2014-12-11 19
78888823,123521403,1,,9517,2014-11-23 00
93383888,143438321,1,95kgo5b,13308,2014-12-18 21
13683475,80256881,1,,9280,2014-11-26 06
119625026,346976729,1,95039it,11241,2014-12-07 14
97464808,403781225,1,,2825,2014-11-19 09
110954163,243697583,1,,2825,2014-11-18 17
137115052,65190243,1,94i5790,9720,2014-12-14 22
110883373,310487524,1,,2883,2014-11-23 16
118056074,9619126,1,,9614,2014-12-05 19
78888823,318243582,1,955mbjg,3816,2014-12-02 17
93383888,55313735,1,,1863,2014-11-19 07
13683475,187826595,1,,10215,2014-11-30 15
119625026,218090349,1,,6344,2014-11-18 18
97464808,365451663,1,,3544,2014-11-20 07
110954163,126376512,1,,4370,2014-12-01 22
137115052,95135336,1,94i5749,9720,2014-12-14 22
110883373,218656898,1,,8956,2014-12-10 01
118056074,254084270,1,94vrkr2,9614,2014-12-06 09
78888823,253893418,1,,3816,2014-12-08 13
93383888,222300957,4,,13308,2014-11-28 00
13683475,89542402,1,,9559,2014-11-21 22
119625026,324056098,1,,4370,2014-11-29 17
97464808,396745387,1,,3544,2014-12-05 11
110954163,201946966,4,,5894,2014-12-12 01
137115052,366417425,1,94i579s,11512,2014-12-12 23
110883373,30964285,3,,7911,2014-12-18 11
118056074,241860214,1,94vrkrr,9720,2014-12-09 18
78888823,365637171,1,943oc4k,4159,2014-12-16 07
93383888,334978662,1,95kgor5,8661,2014-11-19 08
13683475,296003077,1,,7195,2014-12-03 19
119625026,138529724,1,,3944,2014-12-01 20
97464808,240321427,1,95rmrcb,3544,2014-12-03 10
110954163,207002490,1,,4370,2014-12-16 02
137115052,64719812,2,94i5744,5894,2014-11-30 14
110883373,20265637,1,,2883,2014-11-23 16
118056074,382513156,1,94vrhv4,446,2014-12-09 16
78888823,271186747,1,,5027,2014-11-18 08
93383888,186378987,1,95kgorm,13308,2014-11-23 16
13683475,200114104,1,9tenc92,10524,2014-11-25 08
119625026,366672530,1,,11489,2014-11-25 13
97464808,263629222,1,,10392,2014-11-27 09
110954163,15249347,1,,2825,2014-12-03 00
137115052,364991794,1,94i56uo,5027,2014-11-27 23
110883373,343520288,1,,7911,2014-12-17 18
118056074,155941907,1,94vrh1l,11552,2014-12-12 10
78888823,378749360,1,943o2bc,5027,2014-12-12 07
93383888,26487077,1,,13308,2014-12-08 19
13683475,265473965,1,9ten9ok,6512,2014-11-20 12
119625026,138529724,1,,3944,2014-12-01 17
97464808,339590252,1,,10392,2014-12-05 12
110954163,201946966,1,,5894,2014-12-11 17
137115052,10359108,3,94i5791,8874,2014-12-07 09
110883373,101516053,1,,13590,2014-12-11 19
118056074,325865165,1,94vrhv7,11552,2014-12-12 10
78888823,149793561,1,,10392,2014-11-28 20
93383888,278425322,1,,7850,2014-11-20 23
13683475,96581217,1,,7195,2014-12-05 20
119625026,138529724,1,,3944,2014-12-01 17
97464808,219443934,1,,3544,2014-11-18 20
110954163,60818854,1,,5842,2014-12-13 05
137115052,227937259,1,,5894,2014-11-24 23
110883373,56357538,1,,107,2014-11-30 02
118056074,342989968,1,,7205,2014-12-04 14
78888823,354568693,1,,7357,2014-11-29 09
93383888,4239757,3,95kgoro,13308,2014-11-23 15
13683475,200114104,1,9tennms,10524,2014-11-25 08
119625026,211694776,3,,5395,2014-12-18 10
97464808,77982875,2,,10901,2014-11-28 15
110954163,293240306,1,,4370,2014-11-29 12
137115052,110661867,1,94i56ud,8874,2014-12-17 15
110883373,256157423,1,,13590,2014-11-30 02
118056074,236703845,1,94vrk53,2993,2014-12-11 18
78888823,186994194,1,955mbji,4320,2014-11-27 16
93383888,278425322,1,,7850,2014-11-20 23
13683475,214988051,1,9ten2fm,10524,2014-11-25 08
119625026,366672530,1,,11489,2014-11-26 11
97464808,362901172,1,,3544,2014-12-05 23
110954163,175926683,1,,12820,2014-11-18 01
137115052,321653079,1,,5894,2014-12-14 03
110883373,162109308,1,,7911,2014-12-18 10
118056074,155941907,3,94vrhvq,11552,2014-12-12 10
78888823,244636525,1,,2953,2014-12-14 14
93383888,39034718,1,,7850,2014-11-22 22
13683475,369623634,1,,9218,2014-12-03 19
119625026,90098617,4,,1303,2014-12-12 08
97464808,134483077,1,,10392,2014-12-05 11
110954163,313020931,1,,4370,2014-12-02 00
137115052,277530753,1,94i56uo,5894,2014-12-02 15
110883373,218656898,1,,8956,2014-12-10 01
118056074,241860214,1,94vrhvl,9720,2014-12-12 20
78888823,354568693,1,,7357,2014-11-29 09
93383888,367313998,1,,7572,2014-11-19 02
13683475,369623634,3,,9218,2014-12-03 18
119625026,401337896,1,,5232,2014-11-19 17
97464808,77982875,1,,10901,2014-11-27 00
110954163,232914281,1,,552,2014-12-02 02
137115052,189134375,1,94i5791,1863,2014-12-02 16
110883373,346046256,1,,13590,2014-12-11 20
118056074,26520619,1,94vrhvg,2993,2014-12-04 19
78888823,381232604,1,,11111,2014-11-27 13
93383888,140987787,1,,9569,2014-11-20 22
13683475,369623634,1,,9218,2014-12-03 19
119625026,104804966,1,,856,2014-12-13 10
97464808,77982875,1,,10901,2014-11-28 15
110954163,111351370,1,,552,2014-12-12 18
137115052,277530753,1,94i56tj,5894,2014-11-21 11
110883373,72199580,1,,1674,2014-12-15 08
118056074,385889870,1,,3783,2014-12-04 14
78888823,229648337,1,,9517,2014-11-23 00
93383888,379538783,1,,9569,2014-11-20 22
13683475,156106910,1,,9933,2014-11-25 01
119625026,36585462,1,95039jl,856,2014-12-16 18
97464808,77982875,1,,10901,2014-11-28 15
110954163,210659145,1,,13852,2014-12-13 03
137115052,93253523,1,94i5797,1863,2014-12-13 21
110883373,138114149,1,,8956,2014-12-10 01
118056074,241860214,1,,9720,2014-12-03 13
78888823,316868341,1,,6513,2014-12-10 23
93383888,28186635,1,,7572,2014-11-19 02
13683475,371496736,1,,7195,2014-12-03 20
119625026,320702328,1,,3846,2014-11-29 23
97464808,379189254,1,,3544,2014-11-25 20
110954163,111351370,1,,552,2014-12-12 18
137115052,63883426,1,94i56uj,1863,2014-12-04 13
110883373,77286192,1,,1674,2014-11-28 00
118056074,4395050,1,94vrh1g,12488,2014-12-10 07
78888823,298021477,1,,10392,2014-11-20 23
93383888,156965424,1,,7572,2014-11-20 22
